DT_REFER;CD_CVM;CD_CONTA;VL_CONTA_PENULTIMO;VL_CONTA
2018-03-31;20257;2.01.03;78790000.0;61164000.0
2018-03-31;20257;2.01.04;401779000.0;429382000.0
2018-03-31;20257;2.01.05;124912000.0;108523000.0
2018-03-31;20257;2.02.01;2603381000.0;2620121000.0
2018-03-31;20257;2.02.02;72546000.0;69584000.0
2018-03-31;20257;2.02.03;371676000.0;364269000.0
2018-03-31;20257;2.02.04;14887000.0;15367000.0
2018-03-31;20257;2.03.01;3042035000.0;3042035000.0
2018-03-31;20257;2.03.02;594507000.0;594507000.0
2018-03-31;20257;2.03.04;711010000.0;711010000.0
2018-03-31;20257;3.01;332320000.0;316705000.0
2018-03-31;20257;3.02;-37981000.0;-35052000.0
2018-03-31;20257;3.03;294339000.0;281653000.0
2018-03-31;20257;3.04;24761000.0;32473000.0
2018-03-31;20257;3.05;319100000.0;314126000.0
2018-03-31;20257;3.06;-70896000.0;-51948000.0
2018-03-31;20257;3.07;248204000.0;262178000.0
2018-03-31;20257;3.08;-46837000.0;-44901000.0
2018-03-31;20257;3.09;201367000.0;217277000.0
2018-03-31;20257;3.11;201367000.0;217277000.0
2018-03-31;20257;5.01;4307588000.0;4347552000.0
2018-03-31;20257;5.03;4307588000.0;4347552000.0
2018-03-31;20257;5.07;4508955000.0;4564829000.0
2018-03-31;20257;6.01;352450000.0;302757000.0
2018-03-31;20257;6.02;-222124000.0;-248485000.0
2018-03-31;20257;6.03;-14609000.0;-17821000.0
2018-03-31;20257;6.05;115717000.0;36451000.0
2018-03-31;20257;7.01;370466000.0;353928000.0
2018-03-31;20257;7.02;-33627000.0;-33662000.0
2018-03-31;20257;7.03;336839000.0;320266000.0
2018-03-31;20257;7.04.01;-815000.0;-1484000.0
2018-03-31;20257;7.05;336024000.0;318782000.0
2018-03-31;20257;7.06;67816000.0;74228000.0
2018-03-31;20257;7.07;403840000.0;393010000.0
2018-03-31;20257;7.08;403840000.0;393010000.0
2018-06-30;2453;1.01;8537303000.0;7312878000.0
2018-06-30;2453;1.01.01;1030257000.0;940937000.0
2018-06-30;2453;1.01.02;1058384000.0;288035000.0
2018-06-30;2453;1.01.03;4197303000.0;3768848000.0
2018-06-30;2453;1.01.04;38134000.0;33730000.0
2018-06-30;2453;1.02.01;11991823000.0;13115830000.0
2018-06-30;2453;1.02.02;7792225000.0;7703552000.0
2018-06-30;2453;1.02.03;2762310000.0;2420914000.0
2018-06-30;2453;1.02.04;11155928000.0;11184952000.0
2018-06-30;2453;2.01;8662284000.0;7866540000.0
2018-06-30;2453;2.01.02;2342757000.0;2152676000.0
2018-06-30;2453;2.01.03;819868000.0;362403000.0
2018-06-30;2453;2.01.04;2370551000.0;2740647000.0
2018-06-30;2453;2.01.05;2922017000.0;2382379000.0
2018-06-30;2453;2.02.01;12027146000.0;11863407000.0
2018-06-30;2453;2.02.02;5807221000.0;5893540000.0
2018-06-30;2453;2.02.03;734689000.0;717902000.0
2018-06-30;2453;2.02.04;678113000.0;668434000.0
2018-06-30;2453;2.03.01;6294208000.0;7293763000.0
2018-06-30;2453;2.03.02;3139726000.0;2249721000.0
2018-06-30;2453;2.03.04;5728574000.0;5728574000.0
2018-06-30;2453;3.01;5205029000.0;5606538000.0
2018-06-30;2453;3.02;-4264139000.0;-4488514000.0
2018-06-30;2453;3.03;940890000.0;1118024000.0
2018-06-30;2453;3.04;-410683000.0;-454223000.0
2018-06-30;2453;3.05;530207000.0;663801000.0
2018-06-30;2453;3.06;-341554000.0;-696832000.0
2018-06-30;2453;3.07;188653000.0;-33031000.0
2018-06-30;2453;3.08;-50539000.0;773000.0
2018-06-30;2453;3.09;138114000.0;-32258000.0
2018-06-30;2453;3.11;138114000.0;-10886000.0
2018-06-30;2453;5.01;12934371000.0;14330136000.0
2018-06-30;2453;5.03;12934371000.0;14148290000.0
2018-06-30;2453;5.07;13370874000.0;14728303000.0
2018-06-30;2453;6.01;1766630000.0;-8501000.0
2018-06-30;2453;6.02;-750002000.0;188879000.0
2018-06-30;2453;6.03;-1065657000.0;-269698000.0
2018-06-30;2453;6.05;-49029000.0;-89320000.0
2018-06-30;2453;7.01;15017723000.0;15809175000.0
2018-06-30;2453;7.02;-7347655000.0;-8121583000.0
2018-06-30;2453;7.03;7670068000.0;7687592000.0
2018-06-30;2453;7.04.01;-410800000.0;-411300000.0
2018-06-30;2453;7.05;7259268000.0;7276292000.0
2018-06-30;2453;7.06;409019000.0;486308000.0
2018-06-30;2453;7.07;7668287000.0;7762600000.0
2018-06-30;2453;7.08;7668287000.0;7762600000.0
2018-06-30;20257;1.01;1946797000.0;2060752000.0
2018-06-30;20257;1.01.01;56680000.0;112379000.0
2018-06-30;20257;1.01.02;0.0;0.0
2018-06-30;20257;1.01.03;174785000.0;165453000.0
2018-06-30;20257;1.01.04;0.0;0.0
2018-06-30;20257;1.02.01;4268079000.0;4202451000.0
2018-06-30;20257;1.02.02;1780935000.0;1865233000.0
2018-06-30;20257;1.02.03;23277000.0;22777000.0
2018-06-30;20257;1.02.04;35732000.0;42663000.0
2018-06-30;20257;2.01;644778000.0;680527000.0
2018-06-30;20257;2.01.02;39297000.0;26370000.0
2018-06-30;20257;2.01.03;78790000.0;73761000.0
2018-06-30;20257;2.01.04;401779000.0;470214000.0
2018-06-30;20257;2.01.05;124912000.0;110182000.0
2018-06-30;20257;2.02.01;2603381000.0;2681664000.0
2018-06-30;20257;2.02.02;72546000.0;38224000.0
2018-06-30;20257;2.02.03;371676000.0;367356000.0
2018-06-30;20257;2.02.04;14887000.0;15195000.0
2018-06-30;20257;2.03.01;3042035000.0;3042035000.0
2018-06-30;20257;2.03.02;594507000.0;594507000.0
2018-06-30;20257;2.03.04;711010000.0;551685000.0
2018-06-30;20257;3.01;169271000.0;351238000.0
2018-06-30;20257;3.02;-25695000.0;-47740000.0
2018-06-30;20257;3.03;143576000.0;303498000.0
2018-06-30;20257;3.04;-25992000.0;40986000.0
2018-06-30;20257;3.05;117584000.0;344484000.0
2018-06-30;20257;3.06;-53062000.0;-54713000.0
2018-06-30;20257;3.07;64522000.0;289771000.0
2018-06-30;20257;3.08;7512000.0;-30520000.0
2018-06-30;20257;3.09;72034000.0;259251000.0
2018-06-30;20257;3.11;72034000.0;259251000.0
2018-06-30;20257;5.01;4307588000.0;
2018-06-30;20257;5.03;4307588000.0;
2018-06-30;20257;5.07;4228113000.0;
2018-06-30;20257;6.01;721467000.0;647095000.0
2018-06-30;20257;6.02;-344906000.0;-154977000.0
2018-06-30;20257;6.03;-393547000.0;-436419000.0
2018-06-30;20257;6.05;-16986000.0;55699000.0
2018-06-30;20257;7.01;570163000.0;745738000.0
2018-06-30;20257;7.02;-59394000.0;-80830000.0
2018-06-30;20257;7.03;510769000.0;664908000.0
2018-06-30;20257;7.04.01;-1624000.0;-3081000.0
2018-06-30;20257;7.05;509145000.0;661827000.0
2018-06-30;20257;7.06;90153000.0;161801000.0
2018-06-30;20257;7.07;599298000.0;823628000.0
2018-06-30;20257;7.08;599298000.0;823628000.0
2018-09-30;2453;1.01;8537303000.0;9536516000.0
2018-09-30;2453;1.01.01;1030257000.0;1493383000.0
2018-09-30;2453;1.01.02;1058384000.0;571620000.0
2018-09-30;2453;1.01.03;4197303000.0;4210225000.0
2018-09-30;2453;1.01.04;38134000.0;30911000.0
2018-09-30;2453;1.02.01;11991823000.0;12401799000.0
2018-09-30;2453;1.02.02;7792225000.0;7637095000.0
2018-09-30;2453;1.02.03;2762310000.0;2409600000.0
2018-09-30;2453;1.02.04;11155928000.0;11198086000.0
2018-09-30;2453;2.01;8662284000.0;7875913000.0
2018-09-30;2453;2.01.02;2342757000.0;2444705000.0
2018-09-30;2453;2.01.03;819868000.0;502522000.0
2018-09-30;2453;2.01.04;2370551000.0;2392155000.0
2018-09-30;2453;2.01.05;2922017000.0;2295585000.0
2018-09-30;2453;2.02.01;12027146000.0;13001900000.0
2018-09-30;2453;2.02.02;5807221000.0;5996691000.0
2018-09-30;2453;2.02.03;734689000.0;652288000.0
2018-09-30;2453;2.02.04;678113000.0;683453000.0
2018-09-30;2453;2.03.01;6294208000.0;7293763000.0
2018-09-30;2453;2.03.02;3139726000.0;2249721000.0
2018-09-30;2453;2.03.04;5728574000.0;5728574000.0
2018-09-30;2453;3.01;5135822000.0;6252282000.0
2018-09-30;2453;3.02;-4693110000.0;-5122090000.0
2018-09-30;2453;3.03;442712000.0;1130192000.0
2018-09-30;2453;3.04;-548126000.0;-449961000.0
2018-09-30;2453;3.05;-105414000.0;680231000.0
2018-09-30;2453;3.06;12414000.0;-332698000.0
2018-09-30;2453;3.07;-93000000.0;347533000.0
2018-09-30;2453;3.08;9334000.0;-117269000.0
2018-09-30;2453;3.09;-83666000.0;230264000.0
2018-09-30;2453;3.11;-83666000.0;244540000.0
2018-09-30;2453;5.01;12934371000.0;14330136000.0
2018-09-30;2453;5.03;12934371000.0;14148290000.0
2018-09-30;2453;5.07;13287207000.0;14972851000.0
2018-09-30;2453;6.01;2142861000.0;776302000.0
2018-09-30;2453;6.02;-840537000.0;-361554000.0
2018-09-30;2453;6.03;-1715074000.0;48378000.0
2018-09-30;2453;6.05;-412750000.0;463126000.0
2018-09-30;2453;7.01;23296559000.0;25443164000.0
2018-09-30;2453;7.02;-12061699000.0;-13559581000.0
2018-09-30;2453;7.03;11234860000.0;11883583000.0
2018-09-30;2453;7.04.01;-616783000.0;-619104000.0
2018-09-30;2453;7.05;10618077000.0;11264479000.0
2018-09-30;2453;7.06;529385000.0;811124000.0
2018-09-30;2453;7.07;11147462000.0;12075603000.0
2018-09-30;2453;7.08;11147462000.0;12075603000.0
2018-09-30;20257;1.01;1946797000.0;2663691000.0
2018-09-30;20257;1.01.01;56680000.0;233779000.0
2018-09-30;20257;1.01.02;0.0;0.0
2018-09-30;20257;1.01.03;174785000.0;155533000.0
2018-09-30;20257;1.01.04;0.0;0.0
2018-09-30;20257;1.02.01;4268079000.0;4311525000.0
2018-09-30;20257;1.02.02;1780935000.0;1858934000.0
2018-09-30;20257;1.02.03;23277000.0;22639000.0
2018-09-30;20257;1.02.04;35732000.0;50161000.0
2018-09-30;20257;2.01;644778000.0;700361000.0
2018-09-30;20257;2.01.02;39297000.0;33432000.0
2018-09-30;20257;2.01.03;78790000.0;58260000.0
2018-09-30;20257;2.01.04;401779000.0;494055000.0
2018-09-30;20257;2.01.05;124912000.0;114614000.0
2018-09-30;20257;2.02.01;2603381000.0;3230922000.0
2018-09-30;20257;2.02.02;72546000.0;33190000.0
2018-09-30;20257;2.02.03;371676000.0;411349000.0
2018-09-30;20257;2.02.04;14887000.0;16848000.0
2018-09-30;20257;2.03.01;3042035000.0;3042035000.0
2018-09-30;20257;2.03.02;594507000.0;594507000.0
2018-09-30;20257;2.03.04;711010000.0;551685000.0
2018-09-30;20257;3.01;214899000.0;403177000.0
2018-09-30;20257;3.02;-47237000.0;-80865000.0
2018-09-30;20257;3.03;167662000.0;322312000.0
2018-09-30;20257;3.04;-19249000.0;47480000.0
2018-09-30;20257;3.05;148413000.0;369792000.0
2018-09-30;20257;3.06;-47384000.0;-63078000.0
2018-09-30;20257;3.07;101029000.0;306714000.0
2018-09-30;20257;3.08;-3704000.0;-38995000.0
2018-09-30;20257;3.09;97325000.0;267719000.0
2018-09-30;20257;3.11;97325000.0;267719000.0
2018-09-30;20257;5.01;4307588000.0;4347552000.0
2018-09-30;20257;5.03;4307588000.0;4347552000.0
2018-09-30;20257;5.07;4255551000.0;4514279000.0
2018-09-30;20257;6.01;1122150000.0;974521000.0
2018-09-30;20257;6.02;-706538000.0;-678592000.0
2018-09-30;20257;6.03;-475241000.0;-118830000.0
2018-09-30;20257;6.05;-59629000.0;177099000.0
2018-09-30;20257;7.01;814437000.0;1191867000.0
2018-09-30;20257;7.02;-107732000.0;-160418000.0
2018-09-30;20257;7.03;706705000.0;1031449000.0
2018-09-30;20257;7.04.01;-2573000.0;-4741000.0
2018-09-30;20257;7.05;704132000.0;1026708000.0
2018-09-30;20257;7.06;125104000.0;261656000.0
2018-09-30;20257;7.07;829236000.0;1288364000.0
2018-09-30;20257;7.08;829236000.0;1288364000.0
2019-03-31;2453;1.01;27796074000.0;27758563000.0
2019-03-31;2453;1.01.01;890804000.0;796441000.0
2019-03-31;2453;1.01.02;703551000.0;506095000.0
2019-03-31;2453;1.01.03;4211465000.0;4387766000.0
2019-03-31;2453;1.01.04;35619000.0;32010000.0
2019-03-31;2453;1.02.01;13385245000.0;13785061000.0
2019-03-31;2453;1.02.02;5234578000.0;5301804000.0
2019-03-31;2453;1.02.03;2661585000.0;2627256000.0
2019-03-31;2453;1.02.04;10777191000.0;10740943000.0
2019-03-31;2453;2.01;23393584000.0;23760164000.0
2019-03-31;2453;2.01.02;1801252000.0;2012244000.0
2019-03-31;2453;2.01.03;521888000.0;340805000.0
2019-03-31;2453;2.01.04;2197566000.0;2650243000.0
2019-03-31;2453;2.01.05;2316909000.0;2368633000.0
2019-03-31;2453;2.02.01;12574262000.0;11486574000.0
2019-03-31;2453;2.02.02;6578410000.0;6872187000.0
2019-03-31;2453;2.02.03;728419000.0;755729000.0
2019-03-31;2453;2.02.04;640671000.0;603271000.0
2019-03-31;2453;2.03.01;7293763000.0;7293763000.0
2019-03-31;2453;2.03.02;2249721000.0;2249721000.0
2019-03-31;2453;2.03.04;6362022000.0;6362022000.0
2019-03-31;2453;3.01;4935431000.0;5913178000.0
2019-03-31;2453;3.02;-3729615000.0;-4215096000.0
2019-03-31;2453;3.03;1205816000.0;1698082000.0
2019-03-31;2453;3.04;-411804000.0;-467794000.0
2019-03-31;2453;3.05;794012000.0;1230288000.0
2019-03-31;2453;3.06;-157800000.0;-101560000.0
2019-03-31;2453;3.07;636212000.0;1128728000.0
2019-03-31;2453;3.08;-171617000.0;-331489000.0
2019-03-31;2453;3.09;464595000.0;797239000.0
2019-03-31;2453;3.11;464595000.0;797239000.0
2019-03-31;2453;5.01;14330136000.0;15939327000.0
2019-03-31;2453;5.03;14148290000.0;15939327000.0
2019-03-31;2453;5.07;14739441000.0;16735702000.0
2019-03-31;2453;6.01;-373067000.0;616004000.0
2019-03-31;2453;6.02;378313000.0;60415000.0
2019-03-31;2453;6.03;-613175000.0;-770782000.0
2019-03-31;2453;6.05;-607929000.0;-94363000.0
2019-03-31;2453;7.01;7595456000.0;8982251000.0
2019-03-31;2453;7.02;-3705506000.0;-4278937000.0
2019-03-31;2453;7.03;3889950000.0;4703314000.0
2019-03-31;2453;7.04.01;-212991000.0;-230896000.0
2019-03-31;2453;7.05;3676959000.0;4472418000.0
2019-03-31;2453;7.06;298728000.0;417744000.0
2019-03-31;2453;7.07;3975687000.0;4890162000.0
2019-03-31;2453;7.08;3975687000.0;4890162000.0
2019-03-31;20257;1.01;1927671000.0;2253153000.0
2019-03-31;20257;1.01.01;20869000.0;20881000.0
2019-03-31;20257;1.01.02;0.0;0.0
2019-03-31;20257;1.01.03;159200000.0;146031000.0
2019-03-31;20257;1.01.04;0.0;0.0
2019-03-31;20257;1.02.01;4686634000.0;4718268000.0
2019-03-31;20257;1.02.02;1912943000.0;1985878000.0
2019-03-31;20257;1.02.03;23218000.0;60295000.0
2019-03-31;20257;1.02.04;65828000.0;65477000.0
2019-03-31;20257;2.01;646805000.0;684751000.0
2019-03-31;20257;2.01.02;58314000.0;36912000.0
2019-03-31;20257;2.01.03;44768000.0;45991000.0
2019-03-31;20257;2.01.04;428280000.0;498805000.0
2019-03-31;20257;2.01.05;115443000.0;103043000.0
2019-03-31;20257;2.02.01;2871675000.0;3141586000.0
2019-03-31;20257;2.02.02;46663000.0;36927000.0
2019-03-31;20257;2.02.03;450624000.0;459362000.0
2019-03-31;20257;2.02.04;28475000.0;28811000.0
2019-03-31;20257;2.03.01;3042035000.0;3042035000.0
2019-03-31;20257;2.03.02;594507000.0;594507000.0
2019-03-31;20257;2.03.04;935510000.0;935510000.0
2019-03-31;20257;3.01;333966000.0;342250000.0
2019-03-31;20257;3.02;-40187000.0;-81181000.0
2019-03-31;20257;3.03;293779000.0;261069000.0
2019-03-31;20257;3.04;35741000.0;-6935000.0
2019-03-31;20257;3.05;329520000.0;254134000.0
2019-03-31;20257;3.06;-51948000.0;-64178000.0
2019-03-31;20257;3.07;277572000.0;189956000.0
2019-03-31;20257;3.08;-46346000.0;-30374000.0
2019-03-31;20257;3.09;231226000.0;159582000.0
2019-03-31;20257;3.11;231226000.0;159582000.0
2019-03-31;20257;5.01;4347552000.0;4572052000.0
2019-03-31;20257;5.03;4347552000.0;4572052000.0
2019-03-31;20257;5.07;4692178000.0;4731634000.0
2019-03-31;20257;6.01;302757000.0;185827000.0
2019-03-31;20257;6.02;-248485000.0;-406349000.0
2019-03-31;20257;6.03;-17821000.0;220534000.0
2019-03-31;20257;6.05;36451000.0;12000.0
2019-03-31;20257;7.01;372123000.0;383552000.0
2019-03-31;20257;7.02;-38797000.0;-79854000.0
2019-03-31;20257;7.03;333326000.0;303698000.0
2019-03-31;20257;7.04.01;-1484000.0;-3386000.0
2019-03-31;20257;7.05;331842000.0;300312000.0
2019-03-31;20257;7.06;77496000.0;44327000.0
2019-03-31;20257;7.07;409338000.0;344639000.0
2019-03-31;20257;7.08;409338000.0;344639000.0
2019-06-30;2453;1.01;27796074000.0;27617150000.0
2019-06-30;2453;1.01.01;890804000.0;748540000.0
2019-06-30;2453;1.01.02;703551000.0;665710000.0
2019-06-30;2453;1.01.03;4211465000.0;4544176000.0
2019-06-30;2453;1.01.04;35619000.0;33592000.0
2019-06-30;2453;1.02.01;13385245000.0;19330751000.0
2019-06-30;2453;1.02.02;5234578000.0;5286346000.0
2019-06-30;2453;1.02.03;2661585000.0;2603120000.0
2019-06-30;2453;1.02.04;10777191000.0;10718616000.0
2019-06-30;2453;2.01;23393584000.0;24347693000.0
2019-06-30;2453;2.01.02;1801252000.0;1840794000.0
2019-06-30;2453;2.01.03;521888000.0;876646000.0
2019-06-30;2453;2.01.04;2197566000.0;2949083000.0
2019-06-30;2453;2.01.05;2316909000.0;2262468000.0
2019-06-30;2453;2.02.01;12574262000.0;10927306000.0
2019-06-30;2453;2.02.02;6578410000.0;9842415000.0
2019-06-30;2453;2.02.03;728419000.0;890476000.0
2019-06-30;2453;2.02.04;640671000.0;687801000.0
2019-06-30;2453;2.03.01;7293763000.0;7293763000.0
2019-06-30;2453;2.03.02;2249721000.0;2249721000.0
2019-06-30;2453;2.03.04;6362022000.0;6360856000.0
2019-06-30;2453;3.01;5606538000.0;7016793000.0
2019-06-30;2453;3.02;-4488514000.0;-4418046000.0
2019-06-30;2453;3.03;1118024000.0;2598747000.0
2019-06-30;2453;3.04;-454223000.0;-1035365000.0
2019-06-30;2453;3.05;663801000.0;1563382000.0
2019-06-30;2453;3.06;-696832000.0;1908587000.0
2019-06-30;2453;3.07;-33031000.0;3471969000.0
2019-06-30;2453;3.08;773000.0;-1356983000.0
2019-06-30;2453;3.09;-32258000.0;2114986000.0
2019-06-30;2453;3.11;-10886000.0;2114986000.0
2019-06-30;2453;5.01;14330136000.0;15939327000.0
2019-06-30;2453;5.03;14148290000.0;15939134000.0
2019-06-30;2453;5.07;14728303000.0;18860292000.0
2019-06-30;2453;6.01;-8501000.0;1083269000.0
2019-06-30;2453;6.02;188879000.0;-265767000.0
2019-06-30;2453;6.03;-269698000.0;-959766000.0
2019-06-30;2453;6.05;-89320000.0;-142264000.0
2019-06-30;2453;7.01;15809175000.0;18928041000.0
2019-06-30;2453;7.02;-8121583000.0;-9312117000.0
2019-06-30;2453;7.03;7687592000.0;9615924000.0
2019-06-30;2453;7.04.01;-411300000.0;-479299000.0
2019-06-30;2453;7.05;7276292000.0;9136625000.0
2019-06-30;2453;7.06;486308000.0;2726488000.0
2019-06-30;2453;7.07;7762600000.0;11863113000.0
2019-06-30;2453;7.08;7762600000.0;11863113000.0
2019-06-30;20257;1.01;1927671000.0;3323771000.0
2019-06-30;20257;1.01.01;20869000.0;26530000.0
2019-06-30;20257;1.01.02;0.0;0.0
2019-06-30;20257;1.01.03;159200000.0;148501000.0
2019-06-30;20257;1.01.04;0.0;0.0
2019-06-30;20257;1.02.01;4686634000.0;4998256000.0
2019-06-30;20257;1.02.02;1912943000.0;2009978000.0
2019-06-30;20257;1.02.03;23218000.0;53720000.0
2019-06-30;20257;1.02.04;65828000.0;71935000.0
2019-06-30;20257;2.01;646805000.0;759860000.0
2019-06-30;20257;2.01.02;58314000.0;56117000.0
2019-06-30;20257;2.01.03;44768000.0;42811000.0
2019-06-30;20257;2.01.04;428280000.0;547922000.0
2019-06-30;20257;2.01.05;115443000.0;113010000.0
2019-06-30;20257;2.02.01;2871675000.0;4206001000.0
2019-06-30;20257;2.02.02;46663000.0;32039000.0
2019-06-30;20257;2.02.03;450624000.0;520267000.0
2019-06-30;20257;2.02.04;28475000.0;33448000.0
2019-06-30;20257;2.03.01;3042035000.0;3042035000.0
2019-06-30;20257;2.03.02;594507000.0;594507000.0
2019-06-30;20257;2.03.04;935510000.0;878340000.0
2019-06-30;20257;3.01;374264000.0;427498000.0
2019-06-30;20257;3.02;-52938000.0;-88281000.0
2019-06-30;20257;3.03;321326000.0;339217000.0
2019-06-30;20257;3.04;42631000.0;79874000.0
2019-06-30;20257;3.05;363957000.0;419091000.0
2019-06-30;20257;3.06;-54713000.0;-71596000.0
2019-06-30;20257;3.07;309244000.0;347495000.0
2019-06-30;20257;3.08;-33087000.0;-40071000.0
2019-06-30;20257;3.09;276157000.0;307424000.0
2019-06-30;20257;3.11;276157000.0;307424000.0
2019-06-30;20257;5.01;4347552000.0;4572052000.0
2019-06-30;20257;5.03;4347552000.0;4572052000.0
2019-06-30;20257;5.07;4555165000.0;4906044720.4
2019-06-30;20257;6.01;647095000.0;457903000.0
2019-06-30;20257;6.02;-154977000.0;-1546851000.0
2019-06-30;20257;6.03;-436419000.0;1094609000.0
2019-06-30;20257;6.05;55699000.0;5661000.0
2019-06-30;20257;7.01;788557000.0;856469000.0
2019-06-30;20257;7.02;-91163000.0;-161137000.0
2019-06-30;20257;7.03;697394000.0;695332000.0
2019-06-30;20257;7.04.01;-3081000.0;-6584000.0
2019-06-30;20257;7.05;694313000.0;688748000.0
2019-06-30;20257;7.06;166714000.0;175151000.0
2019-06-30;20257;7.07;861027000.0;863899000.0
2019-06-30;20257;7.08;861027000.0;863899000.0
2019-09-30;2453;1.01;27796074000.0;10297583000.0
2019-09-30;2453;1.01.01;890804000.0;694972000.0
2019-09-30;2453;1.01.02;703551000.0;863480000.0
2019-09-30;2453;1.01.03;4211465000.0;4604987000.0
2019-09-30;2453;1.01.04;35619000.0;37864000.0
2019-09-30;2453;1.02.01;13385245000.0;19981219000.0
2019-09-30;2453;1.02.02;5234578000.0;5584559000.0
2019-09-30;2453;1.02.03;2661585000.0;2560405000.0
2019-09-30;2453;1.02.04;10777191000.0;11638906000.0
2019-09-30;2453;2.01;23393584000.0;7774088000.0
2019-09-30;2453;2.01.02;1801252000.0;2058732000.0
2019-09-30;2453;2.01.03;521888000.0;445304000.0
2019-09-30;2453;2.01.04;2197566000.0;2769520000.0
2019-09-30;2453;2.01.05;2316909000.0;2248267000.0
2019-09-30;2453;2.02.01;12574262000.0;12414787000.0
2019-09-30;2453;2.02.02;6578410000.0;9890958000.0
2019-09-30;2453;2.02.03;728419000.0;918977000.0
2019-09-30;2453;2.02.04;640671000.0;1852227000.0
2019-09-30;2453;2.03.01;7293763000.0;7293763000.0
2019-09-30;2453;2.03.02;2249721000.0;2249721000.0
2019-09-30;2453;2.03.04;6362022000.0;6360856000.0
2019-09-30;2453;3.01;6252282000.0;6070786000.0
2019-09-30;2453;3.02;-5122090000.0;-5893876000.0
2019-09-30;2453;3.03;1130192000.0;176910000.0
2019-09-30;2453;3.04;-449961000.0;-534719000.0
2019-09-30;2453;3.05;680231000.0;-357809000.0
2019-09-30;2453;3.06;-332698000.0;-233791000.0
2019-09-30;2453;3.07;347533000.0;-591600000.0
2019-09-30;2453;3.08;-117269000.0;85699000.0
2019-09-30;2453;3.09;230264000.0;-505901000.0
2019-09-30;2453;3.11;244540000.0;-281834000.0
2019-09-30;2453;5.01;14330136000.0;15939327000.0
2019-09-30;2453;5.03;14148290000.0;15939134000.0
2019-09-30;2453;5.07;14972851000.0;17211635000.0
2019-09-30;2453;6.01;776302000.0;1149209000.0
2019-09-30;2453;6.02;-361554000.0;-943999000.0
2019-09-30;2453;6.03;48378000.0;-401042000.0
2019-09-30;2453;6.05;463126000.0;-195832000.0
2019-09-30;2453;7.01;25443164000.0;28023332000.0
2019-09-30;2453;7.02;-13559581000.0;-15464204000.0
2019-09-30;2453;7.03;11883583000.0;12559128000.0
2019-09-30;2453;7.04.01;-619104000.0;-723322000.0
2019-09-30;2453;7.05;11264479000.0;11835806000.0
2019-09-30;2453;7.06;811124000.0;3627310000.0
2019-09-30;2453;7.07;12075603000.0;15463116000.0
2019-09-30;2453;7.08;12075603000.0;15463116000.0
2019-09-30;20257;1.01;1927671000.0;3130852000.0
2019-09-30;20257;1.01.01;20869000.0;18982000.0
2019-09-30;20257;1.01.02;0.0;0.0
2019-09-30;20257;1.01.03;159200000.0;132573000.0
2019-09-30;20257;1.01.04;0.0;0.0
2019-09-30;20257;1.02.01;4686634000.0;5312906000.0
2019-09-30;20257;1.02.02;1912943000.0;2114274000.0
2019-09-30;20257;1.02.03;23218000.0;56603000.0
2019-09-30;20257;1.02.04;65828000.0;71974000.0
2019-09-30;20257;2.01;646805000.0;1056561000.0
2019-09-30;20257;2.01.02;58314000.0;84284000.0
2019-09-30;20257;2.01.03;44768000.0;40028000.0
2019-09-30;20257;2.01.04;428280000.0;810817000.0
2019-09-30;20257;2.01.05;115443000.0;121432000.0
2019-09-30;20257;2.02.01;2871675000.0;3954282000.0
2019-09-30;20257;2.02.02;46663000.0;46954000.0
2019-09-30;20257;2.02.03;450624000.0;598862000.0
2019-09-30;20257;2.02.04;28475000.0;32820000.0
2019-09-30;20257;2.03.01;3042035000.0;3042035000.0
2019-09-30;20257;2.03.02;594507000.0;598736000.0
2019-09-30;20257;2.03.04;935510000.0;878340000.0
2019-09-30;20257;3.01;431238000.0;597753000.0
2019-09-30;20257;3.02;-83637000.0;-193100000.0
2019-09-30;20257;3.03;347601000.0;404653000.0
2019-09-30;20257;3.04;50990000.0;47912000.0
2019-09-30;20257;3.05;398591000.0;452565000.0
2019-09-30;20257;3.06;-63078000.0;-48808000.0
2019-09-30;20257;3.07;335513000.0;403757000.0
2019-09-30;20257;3.08;-40781000.0;-45917000.0
2019-09-30;20257;3.09;294732000.0;357840000.0
2019-09-30;20257;3.11;294732000.0;357840000.0
2019-09-30;20257;5.01;4347552000.0;4572052000.0
2019-09-30;20257;5.03;4347552000.0;4572052000.0
2019-09-30;20257;5.07;4685547000.0;4997130000.0
2019-09-30;20257;6.01;974521000.0;677635000.0
2019-09-30;20257;6.02;-678592000.0;-1412201000.0
2019-09-30;20257;6.03;-118830000.0;732679000.0
2019-09-30;20257;6.05;177099000.0;-1887000.0
2019-09-30;20257;7.01;1264152000.0;1511014000.0
2019-09-30;20257;7.02;-173523000.0;-347089000.0
2019-09-30;20257;7.03;1090629000.0;1163925000.0
2019-09-30;20257;7.04.01;-4741000.0;-10374000.0
2019-09-30;20257;7.05;1085888000.0;1153551000.0
2019-09-30;20257;7.06;270079000.0;289414000.0
2019-09-30;20257;7.07;1355967000.0;1442965000.0
2019-09-30;20257;7.08;1355967000.0;1442965000.0
2020-03-31;2453;1.01;10137408000.0;10478705000.0
2020-03-31;2453;1.01.01;535757000.0;795731000.0
2020-03-31;2453;1.01.02;740339000.0;1511678000.0
2020-03-31;2453;1.01.03;4709538000.0;4513066000.0
2020-03-31;2453;1.01.04;39352000.0;35951000.0
